number,state,state_reason,title,url,updated_at,body_sha256,retrieved_comments,comments_sha256,reviewer,method
863,closed,completed,CLI missing 'ai-memory governance check-action' subcommand — operators cannot dry-run substrate rules,https://github.com/alphaonedev/ai-memory-mcp/issues/863,2026-05-18T13:01:19Z,488e7caaacb94dee4f51ecad414bbd66bd08ed115a0e3ee7bd9c3cc454317d82,1,ba56cba268ac896f39011f52c328b6628f183ff49f97e13877cd3003026c5dc4,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
864,closed,completed,Naming collision: 'Family' overloaded between MCP tool family and memory_kind taxonomy — smart_load/load_family confuses NHIs,https://github.com/alphaonedev/ai-memory-mcp/issues/864,2026-05-18T13:01:23Z,5acfd998e5a94590b2ad0114086cae623387c0100b248dac376ae23a2e8c9c69,1,bc4319493f18b623cf000c808a19ce209e121bd75e107d9ac1bb4dd468edac56,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
865,closed,completed,Playbook boot directive references stale v07-f5 worktree path — symlink target moved to v07-fixes,https://github.com/alphaonedev/ai-memory-mcp/issues/865,2026-05-18T12:42:43Z,ad196c4974e37497afaa7de5c8c66a8654c4df8ed9d9e6a48b503a30822466fb,1,82bc79aaa37601fe57cf096cfe39642eb016c824adef13ed74d2797253673858,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
866,closed,completed,create_memory handler is 773 LOC — split into agent_id/conflict/embed/governance/write/fanout stages,https://github.com/alphaonedev/ai-memory-mcp/issues/866,2026-05-18T19:59:02Z,d0245b046c7f9ad5fd2094afec703b42b0b53314deffe0bec2dea985f858ddc3,1,218c2ec5f9dfdf73842b6c88361baa9c6f7eb58cc034f3de3d397974fcdf2838,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
867,closed,completed,mcp::handle_request is 616 LOC with 72-arm tool dispatch — replace with registry table,https://github.com/alphaonedev/ai-memory-mcp/issues/867,2026-05-18T19:59:04Z,b77bde57030de113a4a5de2341e76a733a1eb949efde1f660f0cf2593e3bb8eb,1,92f5aa004c78835fb61b9adb492157f1d826d008b3a7e61b558f546b2e861b05,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
868,closed,completed,src/handlers/http.rs has zero inline #[test] cases across 7756 LOC / 65 functions,https://github.com/alphaonedev/ai-memory-mcp/issues/868,2026-05-18T19:59:05Z,ee3536d6b540b99c9b9d1e91f1637f2e6b5f9e8150ae8aba1159204d7ce3829f,1,89a33b5413c5823eb3f297ab5a2df47ce4a738600e143071f85660c5839d0537,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
869,closed,completed,44 .unwrap_or_default() calls in handlers/http.rs silently swallow Memory-serialization failures into 201 responses with {},https://github.com/alphaonedev/ai-memory-mcp/issues/869,2026-05-18T20:45:26Z,1d6fa0398a3a495d1bd73d3defebeccdbe8097ea9c3f078cb9783d160ac640cb,1,f5f748c9a9edb9d3b1dce52cafc4d299a1dcfb5c5e077a8d6c50974abff93660,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
870,closed,completed,Security: memory_unsubscribe missing ownership check (cross-tenant subscription tampering),https://github.com/alphaonedev/ai-memory-mcp/issues/870,2026-05-18T19:59:08Z,ef37e5f62d1134216cfc10e2b63336a7a3e5d2a169d59c004cb0d344cd3b2759,1,52bfa866a41f5083f00ada9205edba8a153582f7674eaf59d52ddc6adb3d4d10,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
871,closed,completed,recall_hybrid_with_telemetry is 508 LOC — split scoring/blending/retrieval stages,https://github.com/alphaonedev/ai-memory-mcp/issues/871,2026-05-18T19:59:07Z,c636741d88868154f1e97e96bd8e248f177b8af3b5c6188c2c8ccdc12d0b41b9,1,b2a8c1cde0eda3d660d8e77a6a6ce58ddc5620e55d3056652b5d6c2e1642b318,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
872,closed,completed,Security: memory_list_subscriptions returns all tenants' rows (cross-tenant info leak),https://github.com/alphaonedev/ai-memory-mcp/issues/872,2026-05-18T19:59:10Z,3bb511833161376c36d6a0a446609aad3811600d24df17d7e52eb05b8b9be6a6,1,815ad5f842a538ffe3d012efaa447ade118e51c6686342f5cccc796e9914dbac,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
873,closed,completed,Enforce max-fn-len via clippy::too_many_lines pedantic threshold (250) on hot-path modules,https://github.com/alphaonedev/ai-memory-mcp/issues/873,2026-05-18T20:35:58Z,7ab4c2df635305a633c6d4fb60b38de3255173210de04b966ef53f91bc756ae7,1,f374c3ed4da420ae260beb8709ed3b686a23dbaf033a9b0e5121badc3307d806,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
874,closed,completed,Security: HTTP GET /api/v1/subscriptions trusts ?agent_id= query for tenant filter (no authn binding),https://github.com/alphaonedev/ai-memory-mcp/issues/874,2026-05-18T19:59:12Z,7664ed60687f1893a6f8ff2cf76c194074f84e106a388e8f980cae4aea0f6a13,1,889732fdf586d15a660218589ab04d3a707127b8b96d7a7418e8bf9cb741bb2f,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
875,closed,completed,docs(html): stale 43-tool / 50-endpoint counts in architecture.svg + architectures.html + integrations.html + feature-matrix.html + evidence.html,https://github.com/alphaonedev/ai-memory-mcp/issues/875,2026-05-18T13:32:53Z,f881c17448fcde62f74f904b36090de05b9cfcc67669e55a4f0c978ba039cd21,1,e0cd31d2aa3501990557c05e3c6b4450cb71301412b0b2ae4c0fc1b9f2a384ee,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
876,closed,completed,docs(internal): v0.6.5 + v0.7 epic docs still use 43-tool baseline; canonical-phrasings + nhi-prompts need v0.7.0 audit,https://github.com/alphaonedev/ai-memory-mcp/issues/876,2026-05-18T13:29:11Z,3c99a0d4a928ff24409ace1441b01e9a99b6dfc3a414094f08450fe18f3aa73d,1,78ac0666acabda76eea1d5c1bdf7cbf3307d6475416f190852594d87558a03b0,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
877,closed,completed,Plan C: postgres memory_embeddings column vector(384) but daemon embedder is nomic 768-dim — every HTTP create_memory fails with 503 storage backend unavailable,https://github.com/alphaonedev/ai-memory-mcp/issues/877,2026-05-18T19:59:14Z,0505f6bcede18d6355aa811b1230a982362716b5d8d5b62598eaee7a9e27c256,1,7611b3c2a677bbb7e224fb4643ece5620856de149efa72331810ebb8ec1a1f66,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
878,closed,completed,Plan C: peer mesh URLs use host.docker.internal:<port> but host ports collide with SSH forwards / other apps after Mac reboot — silent peer-unreachability,https://github.com/alphaonedev/ai-memory-mcp/issues/878,2026-05-18T19:59:16Z,de8fcf7e15dedbbac19f17dc24424d87843d939ad7960c477c53dff00d0f75aa,1,f3012275814437b1a9fd8cdd8f5feb397e5e41f1dbc54effe10539fabf23da65,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
879,closed,completed,Plan C: Colima VM disk lock not released cleanly on host crash/reboot — manual rm of _disks/colima/in_use_by required to restart,https://github.com/alphaonedev/ai-memory-mcp/issues/879,2026-05-18T19:59:17Z,74b35845befaf023da67065ea8ce22a4fc4f499a2d52aa74f58bbdc2c0ace6b6,1,886c354e677329d70bfbeac014b3f02a5a40f402a1b2f3c6f95a6c5e3b0f1de0,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
880,closed,completed,v0.7.0-blocker: #793 PR-3 GovernancePolicy decomposition — too risky for parallel-agent session,https://github.com/alphaonedev/ai-memory-mcp/issues/880,2026-05-18T21:09:50Z,827b47e1ab65da109c3f07559c571f5cac1cdc35ba366e79f9663df825d97573,1,4465e2f35cf2990efc8ed519862e15781095749f8dd82946db5461b0af1ffdab,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
881,closed,completed,v0.7.0-blocker: #793 PR-4 store.rs extraction (3009 LOC) — needs quiet-tree dispatch,https://github.com/alphaonedev/ai-memory-mcp/issues/881,2026-05-18T21:23:34Z,5e3fef2fc35e681c32ca6d8f944da427fd8e819e2de7660bf7f30c84a3f06528,1,a405b44fca2c8db48ff7bf587c19d7667173faabec8977a51d8955edb1c82e9f,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
882,closed,completed,agent-quality-violation: a21efbaf — false 'no network access' claim handed off 3 issue closures (#228 #518 #519),https://github.com/alphaonedev/ai-memory-mcp/issues/882,2026-05-18T20:37:06Z,1c710941d878634b5668f93ee7a4dbf533a03270df0e990a25e9d0f814a17663,1,a2b88011e23a7d8cccb2d462ac132cd8ba09c9f895d6865e92ba081212c6807b,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
883,closed,completed,agent-quality-violation: a4c39c766 — unverified 'I can't change branch protection' handed #807 branch-protection wiring to operator,https://github.com/alphaonedev/ai-memory-mcp/issues/883,2026-05-18T20:37:07Z,87e88e9ea631e0b0f0ae30b229d13ecc42887318749d6c81b1542daff22b7f3a,1,e6cd2e5f377dbacfd8c51dc591ddefff6fba2bf37676f13f13f8effc681b55d2,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
884,closed,completed,Provenance Gap 1: Identity has no version + If-Match concurrency — silent last-write-wins on concurrent updates,https://github.com/alphaonedev/ai-memory-mcp/issues/884,2026-05-18T23:45:41Z,bc1fadcfadeff196f3b9716cbc387ce60cd13cb886c6170f0f9b56846b16b84a,2,d97387aa3e48471d50a23ffeb84f427e1b518cef14e5df6c080fbe2a33e0a51c,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
885,closed,completed,Provenance Gap 2: source_uri not a first-class column — reciprocal 'from this document' queries are slow JSON-path scans,https://github.com/alphaonedev/ai-memory-mcp/issues/885,2026-05-18T23:45:48Z,472f5a58fde62650cfea4e73b47e0438b4846fb37051efebb8d29c8ee1b060a4,2,454d08bc49f016977a012f44a0922d78fc5934bf9c520205325b2adbbc2f9045,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
886,closed,completed,Provenance Gap 3: no retrieval-consumption observation tier — can't attribute hallucinations to retrieved-vs-used data,https://github.com/alphaonedev/ai-memory-mcp/issues/886,2026-05-18T23:45:57Z,ab0ddf1208e53106b0e78feb63ad1522475a25dbd8987fbc218887d0e534fc74,2,033a33eec6ca21aad828d000189ff3a69ab80e0b216ac6c4492e0a7c96d428de,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
887,closed,completed,Provenance Gap 4: capture confidence is continuous float; no CONFIRMED/LIKELY/AMBIGUOUS tier surface,https://github.com/alphaonedev/ai-memory-mcp/issues/887,2026-05-18T23:46:04Z,0dc4026f4f95f80deba6ec55b75a103e43d1ded3a99dbf3d1ec8646ab32248c2,2,583f6f6eb724ddc92a7ed1de8736f4f8bbc239828cabf382612a1332a43597bd,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
888,closed,completed,"Provenance Gap 5: memory content edit history lost — memory_update is in-place mutation, no rewind",https://github.com/alphaonedev/ai-memory-mcp/issues/888,2026-05-18T23:46:13Z,fee64f03ad2186e7dc32945de14a6a5ad1592d27ea7112a5b8b2f5402cf8fbf6,2,88cdf52fe6b59c5d0e4d254aa478402b11b0c13f882486af7baf8c4871cc6209,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
889,closed,completed,Provenance Gap 6: no first-class source-grouped reciprocal query — 'show me everything from this conversation' requires KG walk,https://github.com/alphaonedev/ai-memory-mcp/issues/889,2026-05-18T23:56:28Z,5cd642ba0189e1cde0f9b2b00c9f98370efca2d79e4ed53514b1e791b5537ea2,3,bebf3231f066ec870c189d1fc28d66af45de6578fba7d6b90d49ad2b7694d760,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
890,closed,completed,Provenance Gap 7: memory_recall default response not Tier-3 decorated — agents do 1+N memory_get for provenance,https://github.com/alphaonedev/ai-memory-mcp/issues/890,2026-05-18T23:46:29Z,6c995844721a78c852dac4aaa0cb2b8dafdf53639666695e32d2e268b98bfaa9,2,1037d50a267d4f0da427c9883b23e1c05e818c4525a5cba04d82cc59173f2b21,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
891,closed,completed,Provenance Gap 6 follow-up: HTTP /api/v1/search rejects source_uri-only queries with 400 'query is required',https://github.com/alphaonedev/ai-memory-mcp/issues/891,2026-05-18T23:43:19Z,d2cd3e5953c601c5aca41b18cbac5c393f2c69e7a0ab61a8ecd6595032cee7d1,1,0a8c100811dd96da0ff331ca4cf7c81b26993b83d7230be09d44543989609e58,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
892,closed,completed,Dogfood surfaced: MCP memory_store wire schema missing source_uri param (Gap 2 #885 incomplete),https://github.com/alphaonedev/ai-memory-mcp/issues/892,2026-05-19T00:59:47Z,56b9cf8cbee5d59e4bcfa27550bfbb6750590a4fdb0747c2433db38b1e19c708,1,b78f3d3e099343d3f56e8276fe5ab90d3d38c6694b1af4e5e4643755b2229ba6,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
893,closed,completed,Dogfood surfaced: MCP memory_update wire schema missing expected_version + edit_source params (Gaps 1+5 incomplete),https://github.com/alphaonedev/ai-memory-mcp/issues/893,2026-05-19T00:59:48Z,97aa94693cb53ebdf4d47d05b5dd4505f637960a14407d78ca21b1b56a142d4e,1,1033f6e9849ce2262d0fc9a969e8a660922c9883caa39b2fecfe8ffba2af602e,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
894,closed,completed,"Postgres+AGE schema parity gap: missing v44-v47 migrations (encrypt envelope, version, recall_observations) + Gap 1/5 SAL methods",https://github.com/alphaonedev/ai-memory-mcp/issues/894,2026-05-19T01:37:15Z,c40f68a7562bb372f1ab37f4ec8cf3ceb31dd74e2a95654ebc68702e1bc1d8eb,1,185f259df3e24c2d9e8c68781bd78bc166ef3136099bef655e3a31b4ca27c623,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
895,closed,completed,Dogfood surfaced: Gap 5 (#888) doc drift — SupersedeResult docstring promises memory_links supersedes edge that impl explicitly skips (FK constraint),https://github.com/alphaonedev/ai-memory-mcp/issues/895,2026-05-19T01:02:47Z,82569b96f1d1a2f525ca66af896bf0f24de89b5719fb02675d271a0360c8a04f,1,299ce95c5f47e2fd5e31d80a7660f999c84ec672ad02a621b2e5cad31c852972,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
896,closed,completed,Dogfood-script typo: phase_b_revalidate.sh references nonexistent table 'archive' (actual: archived_memories) — silent verification miss,https://github.com/alphaonedev/ai-memory-mcp/issues/896,2026-05-19T01:08:17Z,933d1204df4b252b50636bda50fa5253fee27d757b48d8198c1b3fbd631d12ae,1,e8f09d093e8108a2d1cf215ba1cca05cac73d95fd9d77c2cfdf098ea7b78300b,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
897,closed,completed,Coverage regression: src/handlers/http.rs measured 14.71% vs threshold 42 (post-Wave-1-split file-shape change),https://github.com/alphaonedev/ai-memory-mcp/issues/897,2026-05-19T04:13:38Z,5f477c8496f7260c29df14f42f32207e8ea8e03f34a850f4d291921ebaaf67f7,1,f206c46c03b71776f38a65de85212a8fe1987170da510fdcedfd7bcb404eafb8,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
898,closed,completed,Coverage-infra: sal-postgres llvm-cov test run OOM-killed on this host (26.85GB swap pressure),https://github.com/alphaonedev/ai-memory-mcp/issues/898,2026-05-19T04:35:30Z,ad4a3ab42cce7a4b8916cd5582ee148744c38d45a5f82cce6b9f17e8590b93b1,1,e9e68b84da87f8ac46386277633dbedc7cb57670fe1cbb956e7efec06b3ec6fe,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
899,closed,completed,Windows-only flake root cause: governance::audit::tests cross-test forensic bleed (5 records vs 3 expected),https://github.com/alphaonedev/ai-memory-mcp/issues/899,2026-05-19T04:33:42Z,8cbdf5ed5fac75f67cdd151b346eed822e5dd79a4e663ee0fdc3412094eaa0e3,1,58dc0399e88e635bf61b22648091e8450561ec0c60ea12f877fb99f006732e5f,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
900,closed,completed,auto-filed-by-agent: PostgresStore::store drops Memory::source_uri (A2A campaign Track C finding),https://github.com/alphaonedev/ai-memory-mcp/issues/900,2026-05-19T04:03:02Z,d0107fdf5c9f7962f454b0c9161617fae2448cd0cd7f2bfc069e659c2d6e4a82,1,6888bf6b6ce2e5f66d3e510fef8f257db68cec5601da1d3bd91b70406a9f8647,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
901,closed,completed,"SECURITY: 3 handlers post-#874 still TRUST caller-supplied agent_id (notify, subscribe, get_inbox)",https://github.com/alphaonedev/ai-memory-mcp/issues/901,2026-05-19T12:40:13Z,a9a8624c17727dfe87d8599871adb3c9b1d3592bbb742dfc3dcb628ba78a617c,1,993d47e991adb5977dd892ed8d20dd37660d3a127779b2baaa1f8232dd3542e0,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
902,closed,completed,postgres: orphaned migration 0024_v07_persona_signing_atomicity.sql leaves attest/signature atomicity CHECK unenforced,https://github.com/alphaonedev/ai-memory-mcp/issues/902,2026-05-20T19:11:08Z,2add13733e45303da3580a361cb3c80ac195a60e8e4b9195bf914dd3d96c8226,1,a4b445da574ab567bb6d87ee597591997f010e66659a4a6e09ecd73372ea15ea,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
903,closed,completed,docs drift: stale schema-version literals in src/cli/boot.rs:57 and src/config.rs:538,https://github.com/alphaonedev/ai-memory-mcp/issues/903,2026-05-20T19:10:16Z,c15d6f0265ff206f3b7a916c759f21c3b42ce8d3d19889b101c3c34f78ae2e2b,1,f74a185153eced911af721cec5fbda9397612659623769113f06b36fc678da4d,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
904,closed,completed,MCP memory_kg_query schema missing by_source_uri and namespace (handler reads ignored at tools/list),https://github.com/alphaonedev/ai-memory-mcp/issues/904,2026-05-19T12:40:15Z,dbacfc5efda343eeaf021fce9d4961837bf6f9820254a4d7dc1a70528432584e,1,fb104e2067bb2ba83f5d8ea0595924471f43e301d31dacc6fd1617279415de84,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
905,closed,completed,SECURITY-high: power_consolidation trusts body.agent_id as consolidator (sibling of #874/#901),https://github.com/alphaonedev/ai-memory-mcp/issues/905,2026-05-19T12:17:45Z,f3c467ce1a0a1598161b241f247abd9e4d29811951ac55784d6e3bd0bd571b06,1,00071ec4ced01862f77b828820c2b652dab065b7be2222ecb908099e6e9069d9,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
906,closed,completed,MCP memory_update schema advertises source_uri but handler does not read it (silently dropped),https://github.com/alphaonedev/ai-memory-mcp/issues/906,2026-05-19T12:40:46Z,40b1aee70f5801c28ccac7f0bc1f5a459c78ca87c8dea209267d1f71a6eb192c,1,c2b23b48dc06e0bcc5975cabc0dd7a142e97f3317977ac3326e546e312e1e58c,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
907,closed,completed,SECURITY-high: create_memory trusts body.agent_id/metadata.agent_id for provenance stamping (sibling of #874/#901),https://github.com/alphaonedev/ai-memory-mcp/issues/907,2026-05-19T12:18:00Z,4d37a43836f5731d4fdb820696c7c62aef42774c91b34e0c9925b9a35b07b36c,1,09bf80bde2f9369d25a7ffa3b3c9b75907e3a80dc110a957a822524885d9d08f,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
908,closed,completed,MCP memory_consolidate schema missing agent_id (handler reads it but tools/list cannot discover),https://github.com/alphaonedev/ai-memory-mcp/issues/908,2026-05-19T12:40:17Z,7f07c5754eb2fd287c1ebc20f5b2192388b356f633f2bbb9b1e4fe50cff28e19,1,d04f02252ce23b68d1cd726b8b1b5ccc7f5d86ddb892044901431ef327d8106b,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
909,closed,completed,SECURITY-medium: quota_status accepts body.agent_id without authn binding (cross-tenant quota disclosure),https://github.com/alphaonedev/ai-memory-mcp/issues/909,2026-05-19T12:18:12Z,a81e435a297e8799c3d8720441c6c24a7e755978579e940d959f9f49f13d6cec,1,e1da5b8459cc074e29c7251bcd8fdbb368565b1b3e3d2119bc9172e2cf7d40a9,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
910,closed,completed,SECURITY-medium: list_memories + kg_query skip scope=private visibility filter (cross-tenant private leak),https://github.com/alphaonedev/ai-memory-mcp/issues/910,2026-05-19T12:18:29Z,63c0c41e87d9a8df6e6891a496d98da01ac3a0e5ee9502a098f7bde5bc003031,1,4ac21e182ac719305cb1dd3def52b5fc317120c163782b77c3fdd4a0175f333c,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
911,closed,completed,SECURITY-medium / SOC2: register_agent + archive_purge emit no forensic audit row,https://github.com/alphaonedev/ai-memory-mcp/issues/911,2026-05-19T13:14:41Z,c1017cc38b42cb347c985f76d1445e65da30914f00cd53b92d3314eb1b644056,1,e6c93c0886e9a9d0fbc407abe7e026c64097f4f5f9e5e77bae322adb90721a7c,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
912,closed,completed,MCP memory_subscribe + memory_replay schema/handler drift (#892-class),https://github.com/alphaonedev/ai-memory-mcp/issues/912,2026-05-19T13:14:44Z,855ad7b675e2b869318991336d5fff65a044bd3e1f724dbcaec8619fe2c74614,1,d49989d9437a333e443518c62d3d5d96916bcdfbcc62b79bbdd4e0838ee7bb28,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
913,closed,completed,"v0.7.0 docs: CLAUDE.md schema version stale (says v43, code constant is v47)",https://github.com/alphaonedev/ai-memory-mcp/issues/913,2026-05-19T17:15:48Z,a6576ce7402f69fa634a937f0a45735c018030e8717cb8a9b5a5188ca6436ad1,1,71cebe79da302aeeb9608b9bdf95c057c74d6c97adac5e4334f96c4647784e4f,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
914,closed,completed,"v0.7.0 docs: CLAUDE.md Memory struct field count stale (says 25, actual 26)",https://github.com/alphaonedev/ai-memory-mcp/issues/914,2026-05-19T17:15:53Z,2f080237afe1bcef7974521be3595e12502b5adaf25d332fa6fef127fecdb2d4,1,9f9679dcf1fdc6880dfe51047e532217dc871748333ac257aa9e428fb1506ada,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
915,closed,completed,"v0.7.0 docs: src/daemon_runtime.rs MCP profile doc-comment stale (says 71, actual 73)",https://github.com/alphaonedev/ai-memory-mcp/issues/915,2026-05-19T17:15:57Z,88cd7d32ff08773e523429d448839d508ebdb316781dc5792bd284d9fd8f9a7a,1,5f9e489ce870bffb67dffa69d128bc630e55bb1de4142fbf62590b373f171f16,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
916,closed,completed,"Truthfulness audit S5.7: cov-default.json shows handlers/http.rs at 14.71%, claim is 73.19%",https://github.com/alphaonedev/ai-memory-mcp/issues/916,2026-05-19T17:17:14Z,0094a4391d694dbcb53fe741ed3720fefd04c76a2b1df4956dd1e26b28552d77,1,8bdfec27237ee6c3a32062fd7d08713559f97fda9b96a1267a3099508a09bf4d,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
917,closed,completed,"Truthfulness audit S5.4: README claims 4 findings + #894 open, but campaign description says 5 findings closed",https://github.com/alphaonedev/ai-memory-mcp/issues/917,2026-05-19T17:16:44Z,8d90d425685ee81e8a93d04b6e980d303853e745cc507ff4ef6f69013c698411,1,32b09e1b90dec001294d24dc28a89147890aee30757ae1d0a0411f04dcaf0cd2,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
918,closed,completed,Truthfulness audit S5.8: SHIP-RECOMMENDED-v1 claim 'CI GREEN on 0315bc19e' is verifiable; HEAD 14fb8a781 CI still in progress,https://github.com/alphaonedev/ai-memory-mcp/issues/918,2026-05-19T17:21:39Z,8e58c662ed44f82c20b6898f35fa4676ee6f23191401fd3be254b275b2bb520f,1,0e4063088a41e776e8619498e9eb95ccfe914aaa9fec95c75052168c99dadf0c,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
919,closed,completed,auto-filed-by-agent: CLAUDE.md schema version drift (v43→v47 / postgres 0020→0029),https://github.com/alphaonedev/ai-memory-mcp/issues/919,2026-05-19T17:16:14Z,5864b73621ae51e884ce6fbda4af1a42c08e880ad15562ba856550c9b397fb7e,1,415a2d26b4b8bb14e387f87050e52957a16e3e459abad95a14000307486d1581,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
920,closed,completed,"auto-filed-by-agent: Memory struct field-count drift (CLAUDE.md/README say 25, actual is 26)",https://github.com/alphaonedev/ai-memory-mcp/issues/920,2026-05-19T17:16:18Z,354f8ed3f6de42ee12bb1b593765977fd7ea2d6b122f97aeab5cf00a1e3a9c4a,1,38b4c28b8a112661a9495149db1b40efe5429d4b80944404a040837fa6a4451f,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
921,closed,completed,auto-filed-by-agent: README.md headline drift (sqlite 0033 / postgres 0020 → actual sqlite v47 / postgres 0029),https://github.com/alphaonedev/ai-memory-mcp/issues/921,2026-05-19T17:16:31Z,f2525b694248b41eaf52e809d1060b242cacb5318a0ddd6770d7ed146b959043,1,c4b274d5ebac351a38e8eb5957821a996bdf623ce1e17d595785e14b1c642cf8,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
922,closed,completed,fed: /sync/push lacks per-message replay protection (S4.6 truthfulness gap),https://github.com/alphaonedev/ai-memory-mcp/issues/922,2026-05-19T17:19:25Z,ac3c92d1a0d3437138f612158071431e30e78ef338e2d7f41632993b7e3f73d4,1,3d5a4fd992645e066e5e3e36b26fcb3d73df1e4658b89f9829a4a4f0a400a5f7,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
923,closed,completed,"Adopt CodeGraph as L1 QC tool + fold into CLAUDE.md, dev process, ship gate",https://github.com/alphaonedev/ai-memory-mcp/issues/923,2026-05-20T17:58:22Z,d73a91d3636a89533d0d1987befb3b88e00723cfec001b18ce47d9643a858db3,1,e6afce1183755edfc015aa48503a538f6e507a3111b5d6c583be92d2b504649d,security,full-input automated screen; bounded body/closure panel screen; selected threads read fully
924,closed,completed,docker buildx hang on Colima — dead OrbStack socket in ~/.docker/buildx/current,https://github.com/alphaonedev/ai-memory-mcp/issues/924,2026-05-20T18:36:18Z,c8b8c0e9a53ef2329bb1947ca9776ab0acaba7ab101a5ed26ccec9ca8d1cafbc,1,90cff8e2dde1371dbae654acaff7eff23320f3ef0f80fe196eaa056cd2c8a315,enterprise,full-input automated screen; bounded body/closure panel screen; selected threads read fully
925,closed,completed,lan-parity test mesh: per-daemon schema isolation silently bypassed (both daemons write to ag_catalog.memories),https://github.com/alphaonedev/ai-memory-mcp/issues/925,2026-05-20T18:30:26Z,55741de6871c0e40f562397fdd01b8a5e3c09e11d799db6fb057de17f85a75d4,1,d8857f7263cb471bea4011b3ff696d59bf1b18404b5e4e1401762663a6fead6a,root,full-input automated screen; bounded body/closure panel screen; selected threads read fully
926,closed,completed,infra/lan-parity-test compose YAML: peer-preflight chicken-and-egg + Dockerfile.plan-c reference,https://github.com/alphaonedev/ai-memory-mcp/issues/926,2026-05-20T18:24:29Z,b0701c12f44bc62516650bccb88a737a155a69f6a63c6f5294dd6a3dfce5d99a,1,d5ea230644f9a0b0877d5c841d6f29e5561e06878c29fb96989c2ba049928c05,retrieval,full-input automated screen; bounded body/closure panel screen; selected threads read fully
